OrderDate,InvoiceNo,CustomerID,HospitalName,Region,State,ProductCategory,ProductName,SalesRep,Quantity,UnitPrice,TotalSales
2025-02-22,INV01619,CUST01619,Taylor-Jones Hospital,West,Gujarat,Pharma,Medicine A,Sneha,4,12716,50864
2023-05-19,INV01620,CUST01620,"Miller, Bryant and Medina Hospital",South,Karnataka,Medical Devices,Device W,Anita,38,10494,398772
2024-03-02,INV01621,CUST01621,"Holland, Gibson and Roberts Hospital",South,Karnataka,Medical Devices,Device Y,Sneha,34,6501,221034
2024-08-17,INV01622,CUST01622,Smith Inc Hospital,East,Bengal,Medical Devices,Device X,Anita,42,5006,210252
2023-09-13,INV01623,CUST01623,Gonzales-Sweeney Hospital,East,Odisha,Medical Devices,Device W,Arjun,20,3045,60900
2024-02-18,INV01624,CUST01624,Cunningham Ltd Hospital,East,Assam,Medical Devices,Device W,Arjun,47,744,34968
2024-07-11,INV01625,CUST01625,Martinez LLC Hospital,West,Rajasthan,Medical Devices,Device Y,Anita,35,2035,71225
2024-03-10,INV01626,CUST01626,Wagner and Sons Hospital,South,Kerala,Medical Devices,Device Y,Sneha,47,15906,747582
2023-04-23,INV01627,CUST01627,"Cochran, Burke and Jackson Hospital",North,Haryana,Medical Devices,Device Z,Arjun,23,17150,394450
2024-04-28,INV01628,CUST01628,"Williamson, Love and Cameron Hospital",South,Karnataka,Medical Devices,Device Z,Anita,46,9654,444084
2025-07-17,INV01629,CUST01629,Lopez Ltd Hospital,South,Tamil Nadu,Medical Devices,Device X,Rahul,27,7450,201150
2024-12-13,INV01630,CUST01630,Washington-Rodriguez Hospital,North,Haryana,Pharma,Medicine B,Arjun,13,9925,129025
2025-01-25,INV01631,CUST01631,Holland and Sons Hospital,South,Kerala,Pharma,Medicine A,Rahul,34,10166,345644
2024-11-07,INV01632,CUST01632,"Byrd, Shaffer and Smith Hospital",East,Assam,Pharma,Medicine C,Anita,10,14891,148910
2025-07-03,INV01633,CUST01633,"Galloway, Marks and Ellis Hospital",South,Tamil Nadu,Pharma,Medicine D,Arjun,26,8016,208416
2024-01-28,INV01634,CUST01634,"Zimmerman, Braun and Walls Hospital",North,Punjab,Pharma,Medicine B,Anita,30,12347,370410
2024-01-01,INV01635,CUST01635,"Jensen, Lee and Friedman Hospital",West,Gujarat,Pharma,Medicine D,Rahul,9,13027,117243
2023-08-27,INV01636,CUST01636,Bell Ltd Hospital,South,Karnataka,Pharma,Medicine D,Sneha,33,202,6666
2024-04-16,INV01637,CUST01637,"Powell, Wright and Bradley Hospital",West,Gujarat,Medical Devices,Device W,Rahul,8,1339,10712
2023-06-17,INV01638,CUST01638,Padilla-Phillips Hospital,South,Tamil Nadu,Medical Devices,Device X,Anita,21,8480,178080
2023-03-07,INV01639,CUST01639,Roy Group Hospital,North,Haryana,Pharma,Medicine D,Arjun,25,3385,84625
2024-04-14,INV01640,CUST01640,Glover-Hayes Hospital,South,Karnataka,Medical Devices,Device Z,Rahul,5,612,3060
2023-03-09,INV01641,CUST01641,Carpenter-Fleming Hospital,East,Assam,Pharma,Medicine B,Arjun,34,17675,600950
2023-10-16,INV01642,CUST01642,King LLC Hospital,East,Bengal,Pharma,Medicine B,Rahul,5,5900,29500
2025-02-18,INV01643,CUST01643,Ryan-Jordan Hospital,South,Karnataka,Medical Devices,Device X,Anita,2,10359,20718
2025-05-18,INV01644,CUST01644,Munoz and Sons Hospital,South,Kerala,Pharma,Medicine C,Rahul,22,9950,218900
2023-01-29,INV01645,CUST01645,"Douglas, Jones and Boyd Hospital",South,Kerala,Medical Devices,Device Z,Anita,5,10949,54745
2025-01-30,INV01646,CUST01646,"Smith, Moreno and Wilson Hospital",North,Delhi,Medical Devices,Device Y,Sneha,13,10947,142311
2024-06-20,INV01647,CUST01647,Rowe Group Hospital,East,Assam,Medical Devices,Device W,Arjun,11,14489,159379
2023-12-17,INV01648,CUST01648,"Little, Lane and Johnson Hospital",West,Maharashtra,Pharma,Medicine C,Sneha,49,2741,134309
2025-05-02,INV01649,CUST01649,Frye-Mcclain Hospital,North,Punjab,Medical Devices,Device X,Anita,26,16149,419874
2023-10-09,INV01650,CUST01650,"Wade, Carey and Castro Hospital",South,Kerala,Pharma,Medicine B,Arjun,22,17423,383306
2025-04-01,INV01651,CUST01651,Rodriguez PLC Hospital,East,Bengal,Pharma,Medicine B,Rahul,9,5155,46395
2024-04-02,INV01652,CUST01652,Hayes-Lewis Hospital,North,Delhi,Medical Devices,Device X,Sneha,15,7622,114330
2025-07-31,INV01653,CUST01653,"Patton, Cole and Turner Hospital",South,Kerala,Medical Devices,Device W,Anita,9,11428,102852
2023-12-05,INV01654,CUST01654,Klein Group Hospital,South,Tamil Nadu,Pharma,Medicine B,Arjun,37,5235,193695
2025-12-07,INV01655,CUST01655,Washington-Hernandez Hospital,South,Tamil Nadu,Pharma,Medicine C,Anita,36,1372,49392
2025-04-23,INV01656,CUST01656,Hood-Nelson Hospital,North,Delhi,Pharma,Medicine B,Anita,26,5865,152490
2023-01-18,INV01657,CUST01657,"Porter, Sullivan and Juarez Hospital",West,Gujarat,Medical Devices,Device W,Arjun,39,5516,215124
2024-08-09,INV01658,CUST01658,Suarez PLC Hospital,East,Bengal,Pharma,Medicine B,Arjun,28,10265,287420
2025-12-19,INV01659,CUST01659,"Murphy, Griffith and Martin Hospital",East,Bengal,Pharma,Medicine A,Sneha,34,12740,433160
2024-08-23,INV01660,CUST01660,"Boyd, Guzman and Stevens Hospital",West,Gujarat,Medical Devices,Device Y,Anita,28,8188,229264
2024-10-08,INV01661,CUST01661,Nelson-Williams Hospital,South,Karnataka,Medical Devices,Device Y,Sneha,13,12127,157651
2024-11-02,INV01662,CUST01662,West-Garcia Hospital,North,Punjab,Medical Devices,Device X,Anita,38,19738,750044
2023-04-19,INV01663,CUST01663,Smith Ltd Hospital,South,Kerala,Pharma,Medicine A,Arjun,17,18473,314041
2024-01-21,INV01664,CUST01664,Dyer-Rodriguez Hospital,West,Rajasthan,Medical Devices,Device W,Sneha,24,5064,121536
2025-04-13,INV01665,CUST01665,Weeks PLC Hospital,West,Gujarat,Medical Devices,Device W,Sneha,3,16230,48690
2025-04-25,INV01666,CUST01666,"Osborne, Khan and Fowler Hospital",South,Karnataka,Pharma,Medicine A,Arjun,33,15372,507276
2025-05-16,INV01667,CUST01667,Bartlett Ltd Hospital,West,Rajasthan,Medical Devices,Device X,Rahul,43,9843,423249
2023-06-19,INV01668,CUST01668,Villa-Hawkins Hospital,North,Haryana,Medical Devices,Device X,Anita,19,9836,186884
2024-10-27,INV01669,CUST01669,"Perez, Rodriguez and Kennedy Hospital",West,Rajasthan,Medical Devices,Device X,Anita,39,17468,681252
2024-08-24,INV01670,CUST01670,Fleming-Benjamin Hospital,South,Karnataka,Medical Devices,Device Z,Rahul,16,9586,153376
2023-11-13,INV01671,CUST01671,"Delgado, Cross and Scott Hospital",South,Kerala,Medical Devices,Device Y,Anita,43,14454,621522
2025-02-08,INV01672,CUST01672,Velazquez Inc Hospital,South,Kerala,Medical Devices,Device Y,Rahul,47,14923,701381
2023-08-04,INV01673,CUST01673,"Meyers, Weber and Hopkins Hospital",West,Maharashtra,Pharma,Medicine D,Anita,22,10699,235378
2024-08-16,INV01674,CUST01674,"Hernandez, Wright and Booth Hospital",North,Delhi,Pharma,Medicine A,Rahul,46,17440,802240
2023-07-05,INV01675,CUST01675,Novak-Boyd Hospital,South,Kerala,Medical Devices,Device X,Rahul,37,11554,427498
2023-03-31,INV01676,CUST01676,"Miller, Blair and Curry Hospital",South,Tamil Nadu,Pharma,Medicine D,Anita,44,17329,762476
2025-12-03,INV01677,CUST01677,Ward Group Hospital,West,Maharashtra,Medical Devices,Device Z,Anita,17,2903,49351
2025-03-13,INV01678,CUST01678,Fernandez-Thomas Hospital,North,Punjab,Medical Devices,Device Z,Rahul,22,7788,171336
2023-02-11,INV01679,CUST01679,Velazquez Group Hospital,North,Delhi,Medical Devices,Device X,Sneha,36,10898,392328
2025-06-06,INV01680,CUST01680,"Fuller, Freeman and Reynolds Hospital",East,Assam,Pharma,Medicine D,Anita,36,16451,592236
2025-01-10,INV01681,CUST01681,"Scott, Ramirez and Walker Hospital",North,Haryana,Pharma,Medicine D,Sneha,19,173,3287
2023-03-04,INV01682,CUST01682,Grant PLC Hospital,North,Delhi,Pharma,Medicine C,Arjun,29,12112,351248
2024-09-06,INV01683,CUST01683,Hernandez LLC Hospital,South,Karnataka,Pharma,Medicine A,Anita,36,15029,541044
2024-07-25,INV01684,CUST01684,Shaw-Collier Hospital,West,Maharashtra,Medical Devices,Device Y,Sneha,32,7311,233952
2025-04-13,INV01685,CUST01685,"Todd, Mack and Schmidt Hospital",East,Assam,Medical Devices,Device W,Arjun,33,3231,106623
2023-01-23,INV01686,CUST01686,Garrett Inc Hospital,North,Haryana,Medical Devices,Device X,Sneha,48,18911,907728
2025-03-12,INV01687,CUST01687,"Cobb, Holt and Hall Hospital",West,Gujarat,Pharma,Medicine C,Arjun,37,8013,296481
2025-12-08,INV01688,CUST01688,Thomas Group Hospital,South,Tamil Nadu,Pharma,Medicine A,Rahul,12,15451,185412
2025-04-25,INV01689,CUST01689,Watkins-Smith Hospital,South,Tamil Nadu,Pharma,Medicine B,Rahul,49,5351,262199
2025-10-19,INV01690,CUST01690,"Velasquez, Torres and Jones Hospital",South,Kerala,Pharma,Medicine D,Arjun,14,7148,100072
2024-11-09,INV01691,CUST01691,Rhodes and Sons Hospital,North,Delhi,Medical Devices,Device X,Sneha,3,7821,23463
2023-11-10,INV01692,CUST01692,Brock Group Hospital,South,Kerala,Medical Devices,Device W,Arjun,48,19162,919776
2023-12-21,INV01693,CUST01693,Allison-Riley Hospital,East,Assam,Pharma,Medicine B,Sneha,42,6233,261786
2024-07-31,INV01694,CUST01694,"Hicks, Merritt and Ferguson Hospital",South,Kerala,Pharma,Medicine D,Sneha,40,2644,105760
2025-12-05,INV01695,CUST01695,Walker-Moore Hospital,East,Odisha,Pharma,Medicine C,Anita,21,5441,114261
2024-04-16,INV01696,CUST01696,Morse-Howard Hospital,South,Karnataka,Pharma,Medicine D,Rahul,38,7597,288686
2023-09-16,INV01697,CUST01697,Sanders PLC Hospital,North,Haryana,Medical Devices,Device Z,Rahul,36,8966,322776
2023-07-02,INV01698,CUST01698,Stevenson LLC Hospital,North,Haryana,Pharma,Medicine D,Sneha,21,2876,60396
2023-04-13,INV01699,CUST01699,Robinson Group Hospital,South,Kerala,Medical Devices,Device W,Arjun,12,6195,74340
2024-03-23,INV01700,CUST01700,"Smith, Stevens and Rodriguez Hospital",East,Assam,Medical Devices,Device Z,Anita,17,14089,239513
2025-04-26,INV01701,CUST01701,Huber-Fisher Hospital,South,Kerala,Medical Devices,Device W,Sneha,30,19708,591240
2024-07-08,INV01702,CUST01702,"Carter, Peterson and Rivera Hospital",South,Karnataka,Medical Devices,Device Z,Rahul,7,16833,117831
2024-01-16,INV01703,CUST01703,"Whitaker, Summers and Sampson Hospital",East,Assam,Pharma,Medicine B,Rahul,3,2623,7869
2024-12-30,INV01704,CUST01704,"Kelley, Key and Arnold Hospital",East,Bengal,Medical Devices,Device Y,Rahul,49,9423,461727
2023-11-22,INV01705,CUST01705,Foster and Sons Hospital,West,Gujarat,Medical Devices,Device W,Rahul,30,3244,97320
2025-09-26,INV01706,CUST01706,Walters Inc Hospital,South,Karnataka,Pharma,Medicine C,Rahul,32,1088,34816
2025-07-18,INV01707,CUST01707,"Trujillo, Rogers and Moran Hospital",South,Tamil Nadu,Pharma,Medicine A,Sneha,42,2149,90258
2024-04-25,INV01708,CUST01708,Winters LLC Hospital,East,Odisha,Pharma,Medicine B,Rahul,14,1053,14742
2025-03-30,INV01709,CUST01709,Noble and Sons Hospital,East,Assam,Medical Devices,Device Y,Sneha,11,10552,116072
2024-05-07,INV01710,CUST01710,Smith-Bell Hospital,North,Delhi,Medical Devices,Device W,Rahul,11,1134,12474
2023-06-14,INV01711,CUST01711,Morris-Calderon Hospital,East,Odisha,Medical Devices,Device X,Arjun,1,1007,1007
2025-02-14,INV01712,CUST01712,Martin PLC Hospital,East,Bengal,Pharma,Medicine A,Anita,39,705,27495
2023-10-01,INV01713,CUST01713,"Huber, Hansen and Andrews Hospital",North,Delhi,Pharma,Medicine C,Sneha,40,11040,441600
2024-10-19,INV01714,CUST01714,Hernandez and Sons Hospital,West,Maharashtra,Pharma,Medicine C,Anita,7,18180,127260
2024-07-08,INV01715,CUST01715,Ewing-Smith Hospital,South,Tamil Nadu,Pharma,Medicine D,Sneha,12,4330,51960
2025-04-12,INV01716,CUST01716,Smith-Fitzpatrick Hospital,East,Bengal,Pharma,Medicine C,Sneha,42,4404,184968
2025-09-08,INV01717,CUST01717,"Hughes, Cordova and Ward Hospital",East,Odisha,Medical Devices,Device X,Arjun,2,3907,7814
2023-12-21,INV01718,CUST01718,"Sparks, Moore and Morales Hospital",North,Punjab,Medical Devices,Device W,Anita,43,12559,540037
2025-12-13,INV01719,CUST01719,Washington-Hoffman Hospital,South,Kerala,Medical Devices,Device X,Sneha,41,2860,117260
2024-12-12,INV01720,CUST01720,"Collins, Burke and Evans Hospital",East,Odisha,Pharma,Medicine A,Arjun,2,10922,21844
2025-08-26,INV01721,CUST01721,"Liu, Wilson and Pugh Hospital",South,Karnataka,Pharma,Medicine B,Sneha,46,9234,424764
2024-06-20,INV01722,CUST01722,"Miller, Holden and Montgomery Hospital",West,Gujarat,Medical Devices,Device W,Anita,45,10736,483120
2024-08-08,INV01723,CUST01723,Valenzuela-Pitts Hospital,West,Rajasthan,Medical Devices,Device Z,Sneha,43,12987,558441
2023-06-19,INV01724,CUST01724,"Hall, Wood and Chavez Hospital",South,Kerala,Medical Devices,Device W,Sneha,8,4544,36352
2023-04-20,INV01725,CUST01725,"Rubio, Nelson and Reeves Hospital",West,Gujarat,Medical Devices,Device Y,Sneha,50,15172,758600
2024-10-05,INV01726,CUST01726,"Chavez, Mcdonald and Brock Hospital",North,Haryana,Medical Devices,Device X,Arjun,26,12994,337844
2025-08-10,INV01727,CUST01727,Hansen Inc Hospital,East,Bengal,Medical Devices,Device Z,Rahul,24,13679,328296
2024-09-22,INV01728,CUST01728,"Chase, Wiley and Turner Hospital",South,Kerala,Pharma,Medicine B,Arjun,14,1993,27902
2025-06-04,INV01729,CUST01729,Shannon Ltd Hospital,South,Kerala,Medical Devices,Device Y,Anita,45,19928,896760
2024-02-11,INV01730,CUST01730,Spencer-Oliver Hospital,East,Bengal,Medical Devices,Device W,Rahul,50,4268,213400
2023-02-21,INV01731,CUST01731,"Lopez, Chapman and Williams Hospital",North,Punjab,Pharma,Medicine C,Anita,22,11650,256300
2023-07-26,INV01732,CUST01732,Cabrera-Ruiz Hospital,East,Bengal,Medical Devices,Device Y,Rahul,6,9042,54252
2024-11-30,INV01733,CUST01733,"Wright, Ruiz and Bryant Hospital",North,Haryana,Medical Devices,Device Y,Arjun,26,10911,283686
2023-01-31,INV01734,CUST01734,"Smith, Harrison and Becker Hospital",East,Bengal,Medical Devices,Device Y,Anita,23,8850,203550
2025-05-28,INV01735,CUST01735,"Robles, Nolan and Herrera Hospital",South,Karnataka,Pharma,Medicine C,Arjun,33,8500,280500
2025-04-28,INV01736,CUST01736,Ford PLC Hospital,North,Delhi,Medical Devices,Device W,Arjun,14,224,3136
2023-12-21,INV01737,CUST01737,Stevens-Jackson Hospital,South,Karnataka,Medical Devices,Device Z,Arjun,33,13766,454278
2024-12-31,INV01738,CUST01738,"Gibson, Walton and Barber Hospital",West,Maharashtra,Medical Devices,Device X,Rahul,5,17312,86560
2024-10-15,INV01739,CUST01739,Leon Ltd Hospital,West,Rajasthan,Medical Devices,Device Y,Rahul,27,9639,260253
2024-07-12,INV01740,CUST01740,Adams Group Hospital,North,Punjab,Medical Devices,Device Z,Arjun,32,2394,76608
2024-09-15,INV01741,CUST01741,Stewart-Smith Hospital,North,Punjab,Medical Devices,Device X,Rahul,43,19859,853937
2023-01-21,INV01742,CUST01742,Lee-Copeland Hospital,East,Bengal,Medical Devices,Device X,Sneha,9,11998,107982
2024-07-29,INV01743,CUST01743,Johnson Ltd Hospital,South,Karnataka,Pharma,Medicine B,Anita,17,10446,177582
2024-07-12,INV01744,CUST01744,Ortiz Group Hospital,South,Kerala,Medical Devices,Device W,Anita,49,7457,365393
2025-02-17,INV01745,CUST01745,Newton-Brock Hospital,West,Gujarat,Medical Devices,Device Z,Anita,46,12652,581992
2023-05-30,INV01746,CUST01746,Dunn and Sons Hospital,West,Rajasthan,Medical Devices,Device X,Anita,20,5525,110500
2023-07-26,INV01747,CUST01747,Henderson-Thornton Hospital,East,Bengal,Pharma,Medicine B,Sneha,33,17165,566445
2024-03-26,INV01748,CUST01748,Salas Ltd Hospital,East,Odisha,Medical Devices,Device Y,Anita,11,14220,156420
2023-12-13,INV01749,CUST01749,Noble PLC Hospital,East,Bengal,Medical Devices,Device W,Anita,23,333,7659
2024-04-16,INV01750,CUST01750,Alexander Group Hospital,East,Bengal,Medical Devices,Device Y,Sneha,5,5283,26415
2023-08-30,INV01751,CUST01751,Hickman-Dean Hospital,East,Assam,Pharma,Medicine A,Sneha,5,4570,22850
2024-03-17,INV01752,CUST01752,Cruz Ltd Hospital,East,Assam,Pharma,Medicine B,Arjun,39,9309,363051
2024-06-24,INV01753,CUST01753,Velasquez-Riley Hospital,North,Haryana,Pharma,Medicine D,Arjun,26,18718,486668
2023-02-22,INV01754,CUST01754,"Fields, Morris and Meyer Hospital",North,Punjab,Pharma,Medicine B,Sneha,19,16261,308959
2025-01-19,INV01755,CUST01755,Banks LLC Hospital,West,Rajasthan,Medical Devices,Device W,Rahul,47,7298,343006
2023-10-10,INV01756,CUST01756,Pace LLC Hospital,West,Gujarat,Medical Devices,Device Z,Anita,12,2709,32508
2023-03-19,INV01757,CUST01757,"Bridges, Herring and Garcia Hospital",West,Gujarat,Medical Devices,Device W,Arjun,44,1394,61336
2023-05-15,INV01758,CUST01758,"Carpenter, Curry and Anderson Hospital",North,Haryana,Medical Devices,Device Y,Anita,34,3357,114138
2024-09-05,INV01759,CUST01759,Townsend and Sons Hospital,East,Bengal,Medical Devices,Device W,Rahul,46,10767,495282
2025-10-15,INV01760,CUST01760,Walker-Walls Hospital,East,Odisha,Medical Devices,Device Z,Rahul,9,6022,54198
2023-06-05,INV01761,CUST01761,Roman and Sons Hospital,North,Haryana,Medical Devices,Device Y,Sneha,50,10406,520300
2023-11-19,INV01762,CUST01762,"Bass, Avila and Rogers Hospital",East,Bengal,Pharma,Medicine D,Sneha,38,13412,509656
2023-06-06,INV01763,CUST01763,Mason-Adams Hospital,East,Odisha,Medical Devices,Device Y,Anita,41,8609,352969
2023-04-10,INV01764,CUST01764,Wheeler Ltd Hospital,East,Assam,Medical Devices,Device W,Rahul,35,1250,43750
2025-06-18,INV01765,CUST01765,"Thomas, Hanna and Wade Hospital",North,Delhi,Medical Devices,Device Y,Sneha,17,14380,244460
2024-03-14,INV01766,CUST01766,Allen-Perkins Hospital,North,Delhi,Pharma,Medicine B,Sneha,30,16682,500460
2025-11-19,INV01767,CUST01767,Jacobson-Larson Hospital,East,Bengal,Medical Devices,Device Z,Anita,17,15612,265404
2024-02-11,INV01768,CUST01768,"Hernandez, Sexton and Michael Hospital",North,Haryana,Pharma,Medicine D,Rahul,3,19967,59901
2023-09-01,INV01769,CUST01769,Cordova-Summers Hospital,North,Haryana,Medical Devices,Device Z,Anita,20,3471,69420
2024-04-02,INV01770,CUST01770,Bailey PLC Hospital,North,Haryana,Pharma,Medicine A,Sneha,44,1689,74316
2024-07-18,INV01771,CUST01771,Hines-Mullins Hospital,East,Assam,Medical Devices,Device W,Rahul,42,2272,95424
2025-07-02,INV01772,CUST01772,Richardson Inc Hospital,East,Odisha,Pharma,Medicine B,Arjun,46,9707,446522
2024-05-13,INV01773,CUST01773,"Bryant, Moore and Mitchell Hospital",West,Gujarat,Medical Devices,Device Y,Rahul,45,14520,653400
2024-08-26,INV01774,CUST01774,"Bailey, Kim and Espinoza Hospital",North,Haryana,Medical Devices,Device Z,Sneha,1,8555,8555
2023-03-31,INV01775,CUST01775,Ingram-Grimes Hospital,West,Rajasthan,Pharma,Medicine D,Arjun,49,6446,315854
2025-10-15,INV01776,CUST01776,Travis LLC Hospital,South,Kerala,Medical Devices,Device Y,Sneha,16,5707,91312
2023-06-13,INV01777,CUST01777,Wilson-Becker Hospital,South,Kerala,Pharma,Medicine D,Arjun,43,13240,569320
2024-02-16,INV01778,CUST01778,"Jones, Carson and Dixon Hospital",East,Bengal,Medical Devices,Device Z,Rahul,3,17040,51120
2024-03-16,INV01779,CUST01779,Watson-Sampson Hospital,West,Rajasthan,Medical Devices,Device Y,Anita,44,13553,596332
2025-02-13,INV01780,CUST01780,Gardner-Holland Hospital,North,Delhi,Pharma,Medicine A,Rahul,35,903,31605
2025-10-14,INV01781,CUST01781,"Warren, Shepherd and Pierce Hospital",North,Haryana,Medical Devices,Device W,Sneha,14,6640,92960
2024-11-02,INV01782,CUST01782,Young-Byrd Hospital,East,Assam,Medical Devices,Device X,Rahul,4,11101,44404
2024-02-06,INV01783,CUST01783,"Russell, Schwartz and Haynes Hospital",North,Delhi,Pharma,Medicine C,Sneha,42,7442,312564
2025-10-26,INV01784,CUST01784,Barajas LLC Hospital,West,Rajasthan,Pharma,Medicine A,Anita,28,3003,84084
2025-07-25,INV01785,CUST01785,"Willis, Davis and Johnson Hospital",North,Haryana,Medical Devices,Device X,Rahul,13,2499,32487
2025-03-14,INV01786,CUST01786,Collins Inc Hospital,South,Karnataka,Medical Devices,Device Z,Arjun,47,9682,455054
2023-09-15,INV01787,CUST01787,James Ltd Hospital,South,Kerala,Medical Devices,Device Z,Anita,43,18790,807970
2023-07-29,INV01788,CUST01788,Waters-Mercer Hospital,West,Rajasthan,Pharma,Medicine D,Sneha,22,10569,232518
2025-11-10,INV01789,CUST01789,"Mcclain, Mcclain and Patterson Hospital",North,Punjab,Pharma,Medicine D,Rahul,27,5546,149742
2025-03-21,INV01790,CUST01790,"Gardner, Morris and Boyer Hospital",East,Odisha,Medical Devices,Device Y,Arjun,3,9976,29928
2024-02-17,INV01791,CUST01791,Harris PLC Hospital,West,Rajasthan,Pharma,Medicine C,Arjun,46,3021,138966
2023-02-08,INV01792,CUST01792,"Mack, Sandoval and Davis Hospital",North,Punjab,Pharma,Medicine C,Arjun,6,12721,76326
2025-08-12,INV01793,CUST01793,Holland Ltd Hospital,East,Odisha,Medical Devices,Device X,Anita,2,3053,6106
2023-06-30,INV01794,CUST01794,Williams Ltd Hospital,South,Kerala,Medical Devices,Device Y,Anita,24,16339,392136
2025-03-06,INV01795,CUST01795,"Walker, Brooks and Brown Hospital",North,Delhi,Pharma,Medicine B,Rahul,36,19756,711216
2024-08-25,INV01796,CUST01796,Serrano-Rodriguez Hospital,South,Karnataka,Pharma,Medicine A,Anita,49,10562,517538
2024-05-27,INV01797,CUST01797,Kim-Smith Hospital,West,Gujarat,Medical Devices,Device X,Sneha,18,10358,186444
2025-10-01,INV01798,CUST01798,Newman-Thompson Hospital,North,Haryana,Medical Devices,Device X,Sneha,46,7699,354154
